Product_Category,Date,Customer_Region,Sum of Order_Demand
Category_013,52016,east,1037
Category_013,52016,north,702
Category_013,62012,east,821
Category_013,62012,north,1686
Category_013,62012,south,3857
Category_013,62013,east,767
Category_013,62013,north,689
Category_013,62013,south,652
Category_013,62014,east,475
Category_013,62014,north,1319
Category_013,62014,south,638
Category_013,62015,east,1223
Category_013,62015,north,808
Category_013,62015,south,546
Category_013,62016,east,505
Category_013,62016,north,2533
Category_013,72012,east,1554
Category_013,72012,north,2615
Category_013,72012,south,2637
Category_013,72013,east,277
Category_013,72013,north,1709
Category_013,72013,south,2196
Category_013,72014,east,408
Category_013,72014,north,2074
Category_013,72014,south,1980
Category_013,72015,east,518
Category_013,72015,north,1284
Category_013,72015,south,3343
Category_013,72016,east,442
Category_013,72016,north,356
Category_013,72016,south,28
Category_013,82012,east,784
Category_013,82012,north,1148
Category_013,82012,south,112
Category_013,82013,east,1056
Category_013,82013,north,519
Category_013,82013,south,2752
Category_013,82014,east,1524
Category_013,82014,north,1983
Category_013,82014,south,3682
Category_013,82015,east,604
Category_013,82015,north,1471
Category_013,82015,south,658
Category_013,82016,east,382
Category_013,82016,north,1451
Category_013,92012,east,754
Category_013,92012,north,792
Category_013,92012,south,3120
Category_013,92013,east,860
Category_013,92013,north,1449
Category_013,92013,south,4096
Category_013,92014,east,498
Category_013,92014,north,1214
Category_013,92014,south,3906
Category_013,92015,east,1344
Category_013,92015,north,1402
Category_013,92015,south,3350
Category_013,92016,east,604
Category_013,92016,north,1828
Category_014,102014,south,4
Category_014,102015,south,1
Category_014,102016,south,5
Category_014,112013,south,2
Category_014,112016,south,3
Category_014,12013,south,2
Category_014,12014,south,2
Category_014,122013,south,1
Category_014,122015,south,3
Category_014,122016,south,1
Category_014,22015,south,20
Category_014,32015,south,6
Category_014,42013,south,16
Category_014,42015,south,1
Category_014,52013,south,2
Category_014,52015,south,4
Category_014,72014,south,2
Category_014,72015,south,10
Category_014,82013,south,1
Category_014,82015,south,7
Category_014,92015,south,5
Category_014,92016,south,2
Category_015,102012,east,1135
Category_015,102012,north,2650
Category_015,102012,south,4500
Category_015,102012,west,286
Category_015,102013,east,2094
Category_015,102013,north,4761
Category_015,102013,south,4467
Category_015,102013,west,2584
Category_015,102014,east,2555
Category_015,102014,north,3970
Category_015,102014,south,4847
Category_015,102014,west,2387
Category_015,102015,east,1340
Category_015,102015,north,4911
Category_015,102015,south,5350
Category_015,102015,west,2456
Category_015,102016,east,3679
Category_015,102016,north,3908
Category_015,102016,south,176
Category_015,102016,west,3024
Category_015,112012,east,2216
Category_015,112012,north,4049
Category_015,112012,south,3256
Category_015,112012,west,1368
Category_015,112013,east,1144
Category_015,112013,north,8186
Category_015,112013,south,4195
Category_015,112013,west,1906
Category_015,112014,east,1109
Category_015,112014,north,4172
Category_015,112014,south,4462
Category_015,112014,west,841
Category_015,112015,east,2633
Category_015,112015,north,19859
Category_015,112015,south,4638
Category_015,112015,west,3348
Category_015,112016,east,4320
Category_015,112016,north,4979
Category_015,112016,south,114
Category_015,112016,west,4446
Category_015,12012,east,622
Category_015,12012,north,12153
Category_015,12012,south,1119
Category_015,12012,west,486
Category_015,12013,east,839
Category_015,12013,north,3903
Category_015,12013,south,2418
Category_015,12013,west,1533
Category_015,12014,east,698
Category_015,12014,north,6891
Category_015,12014,south,2552
Category_015,12014,west,1029
Category_015,12015,east,1160
Category_015,12015,north,4938
Category_015,12015,south,5160
Category_015,12015,west,1814
Category_015,12016,east,879
Category_015,12016,north,9234
Category_015,12016,south,300
Category_015,12016,west,2235
Category_015,12017,west,30
Category_015,122011,east,8
Category_015,122011,north,25
Category_015,122011,west,341
Category_015,122012,east,1103
Category_015,122012,north,3769
Category_015,122012,south,1840
Category_015,122012,west,1449
Category_015,122013,east,1255
Category_015,122013,north,3016
Category_015,122013,south,2630
Category_015,122013,west,963
Category_015,122014,east,607
Category_015,122014,north,7135
Category_015,122014,south,3378
Category_015,122014,west,2558
Category_015,122015,east,1124
Category_015,122015,north,7706
Category_015,122015,south,2734
Category_015,122015,west,3662
Category_015,122016,east,886
Category_015,122016,north,4695
Category_015,122016,south,208
Category_015,122016,west,702
Category_015,22012,east,2137
Category_015,22012,north,37029
Category_015,22012,south,2509
Category_015,22012,west,653
Category_015,22013,east,1191
Category_015,22013,north,6932
Category_015,22013,south,5622
Category_015,22013,west,256
Category_015,22014,east,1099
Category_015,22014,north,6883
Category_015,22014,south,4099
Category_015,22014,west,380
Category_015,22015,east,1040
Category_015,22015,north,5581
Category_015,22015,south,4913
Category_015,22015,west,1519
Category_015,22016,east,1350
Category_015,22016,north,5961
Category_015,22016,south,35
Category_015,22016,west,829
Category_015,32012,east,3251
Category_015,32012,north,5060
Category_015,32012,south,1420
Category_015,32012,west,826
Category_015,32013,east,1193
Category_015,32013,north,20462
Category_015,32013,south,5002
Category_015,32013,west,255
Category_015,32014,east,1696
Category_015,32014,north,6918
Category_015,32014,south,3831
Category_015,32014,west,798
Category_015,32015,east,2961
Category_015,32015,north,5849
Category_015,32015,south,3087
Category_015,32015,west,1556
Category_015,32016,east,2024
Category_015,32016,north,7575
Category_015,32016,south,1285
Category_015,32016,west,2021
Category_015,42012,east,886
Category_015,42012,north,7844
Category_015,42012,south,3088
Category_015,42012,west,639
Category_015,42013,east,1019
Category_015,42013,north,3531
Category_015,42013,south,4736
Category_015,42013,west,975
Category_015,42014,east,811
Category_015,42014,north,7158
Category_015,42014,south,3485
Category_015,42014,west,1008
Category_015,42015,east,892
Category_015,42015,north,7997
Category_015,42015,south,3404
Category_015,42015,west,1768
Category_015,42016,east,919
Category_015,42016,north,19019
Category_015,42016,south,251
Category_015,42016,west,2922
Category_015,52012,east,1229
Category_015,52012,north,3038
Category_015,52012,south,8840
Category_015,52012,west,3017
Category_015,52013,east,1920
Category_015,52013,north,5772
Category_015,52013,south,2430
Category_015,52013,west,568
Category_015,52014,east,1780
Category_015,52014,north,3767
Category_015,52014,south,7520
Category_015,52014,west,3068
Category_015,52015,east,2740
Category_015,52015,north,2980
Category_015,52015,south,3458
Category_015,52015,west,1853
Category_015,52016,east,1414
Category_015,52016,north,4700
Category_015,52016,south,460
Category_015,52016,west,1281
Category_015,62012,east,1350
Category_015,62012,north,4576
Category_015,62012,south,3116
Category_015,62012,west,1627
Category_015,62013,east,1780
Category_015,62013,north,7487
Category_015,62013,south,3775
Category_015,62013,west,1579
Category_015,62014,east,1102
Category_015,62014,north,3443
Category_015,62014,south,6303
Category_015,62014,west,2080
Category_015,62015,east,3350
Category_015,62015,north,5929
Category_015,62015,south,1869
Category_015,62015,west,2529
Category_015,62016,east,1908
Category_015,62016,north,8534
Category_015,62016,south,222
Category_015,62016,west,4599
Category_015,72012,east,1386
Category_015,72012,north,5445
Category_015,72012,south,3256
Category_015,72012,west,3296
Category_015,72013,east,1246
Category_015,72013,north,5060
Category_015,72013,south,6461
Category_015,72013,west,2301
Category_015,72014,east,1069
Category_015,72014,north,6217
Category_015,72014,south,2439
Category_015,72014,west,2699
Category_015,72015,east,1062
Category_015,72015,north,3876
Category_015,72015,south,6715
Category_015,72015,west,1784
Category_015,72016,east,4672
Category_015,72016,north,6086
Category_015,72016,south,190
Category_015,72016,west,3134
Category_015,82012,east,3260
Category_015,82012,north,3957
Category_015,82012,south,2496
Category_015,82012,west,558
Category_015,82013,east,1125
Category_015,82013,north,5230
Category_015,82013,south,1826
Category_015,82013,west,1517
Category_015,82014,east,762
Category_015,82014,north,6596
Category_015,82014,south,5171
Category_015,82014,west,1743
Category_015,82015,east,2006
Category_015,82015,north,8884
Category_015,82015,south,4908
Category_015,82015,west,2482
Category_015,82016,east,1929
Category_015,82016,north,6173
Category_015,82016,south,688
Category_015,82016,west,1548
Category_015,92012,east,1611
Category_015,92012,north,3515
Category_015,92012,south,7613
Category_015,92012,west,1909
Category_015,92013,east,1819
Category_015,92013,north,3953
Category_015,92013,south,6052
Category_015,92013,west,1977
Category_015,92014,east,1179
Category_015,92014,north,9146
Category_015,92014,south,2914
Category_015,92014,west,2042
Category_015,92015,east,1521
Category_015,92015,north,14918
Category_015,92015,south,5145
Category_015,92015,west,3131
Category_015,92016,east,888
Category_015,92016,north,6980
Category_015,92016,south,35
Category_015,92016,west,4363
Category_016,102016,east,37
Category_016,112015,south,600
Category_016,112016,east,17
Category_016,122015,south,384
Category_016,122016,east,46
Category_016,22015,south,100
Category_016,32016,south,1150
Category_016,52016,east,2
Category_016,52016,south,324
Category_016,62015,south,1178
Category_016,72015,south,800
Category_016,72016,east,20
Category_016,82015,south,12066
Category_016,82016,east,12
Category_016,92015,south,100
Category_016,92016,east,14
Category_017,102012,east,627
Category_017,102013,east,4136
Category_017,102013,north,17
Category_017,102014,east,510
Category_017,102014,north,27
Category_017,102014,south,8
Category_017,102015,east,88
Category_017,102015,north,14
Category_017,102015,south,35
Category_017,102016,east,686
Category_017,102016,north,35
Category_017,102016,south,1
Category_017,112012,east,33
Category_017,112012,north,13
Category_017,112013,east,1640
Category_017,112013,north,15
Category_017,112014,east,100
Category_017,112014,north,37
Category_017,112015,east,113
Category_017,112015,north,52
Category_017,112016,east,177
Category_017,112016,north,22
Category_017,112016,south,26
Category_017,12012,east,300
Category_017,12012,north,19
Category_017,12013,east,1335
Category_017,12013,north,22
Category_017,12014,east,20
Category_017,12014,north,1
Category_017,12015,east,508
Category_017,12015,north,17
Category_017,12016,east,12
Category_017,12016,north,86
Category_017,122012,east,656
Category_017,122013,east,3
Category_017,122013,north,3
Category_017,122014,east,22
Category_017,122014,north,40
Category_017,122015,east,280
Category_017,122015,north,32
Category_017,122015,south,57
Category_017,122016,east,893
Category_017,122016,north,45
Category_017,122016,south,20
Category_017,22012,east,111
Category_017,22012,north,6
Category_017,22013,east,2203
Category_017,22013,north,1
Category_017,22014,east,903
Category_017,22014,north,36
Category_017,22015,east,119
Category_017,22015,north,11
Category_017,22016,east,2278
Category_017,22016,north,48
Category_017,32012,east,6
Category_017,32012,north,65
Category_017,32013,east,1098
Category_017,32013,north,3
Category_017,32014,east,3
Category_017,32014,north,20
Category_017,32015,east,710
Category_017,32015,north,3
Category_017,32015,south,42
Category_017,32016,east,1065
Category_017,32016,north,13
Category_017,42012,east,11
Category_017,42012,north,22
Category_017,42013,east,3280
Category_017,42013,north,76
Category_017,42014,east,34
Category_017,42014,north,18
Category_017,42015,east,787
Category_017,42015,north,13
Category_017,42015,south,35
Category_017,42016,east,139
Category_017,42016,north,46
Category_017,42016,south,30
Category_017,52012,east,242
Category_017,52012,north,45
Category_017,52013,east,2742
Category_017,52013,north,12
Category_017,52014,east,611
Category_017,52014,north,4
Category_017,52015,east,111
Category_017,52015,north,16
Category_017,52016,east,2019
Category_017,52016,north,36
Category_017,62012,east,5
Category_017,62012,north,4
Category_017,62013,east,1014
Category_017,62013,north,20
Category_017,62014,east,1876
Category_017,62014,north,12
Category_017,62015,east,151
Category_017,62015,north,20
Category_017,62015,south,8
Category_017,62016,east,1260
Category_017,62016,north,59
Category_017,72012,east,152
Category_017,72012,north,1
Category_017,72013,east,4333
Category_017,72013,north,7
Category_017,72014,east,86
Category_017,72014,north,22
Category_017,72015,east,251
Category_017,72015,north,35
Category_017,72016,east,36
Category_017,72016,north,38
Category_017,72016,south,8
Category_017,82012,east,5
Category_017,82012,north,2
Category_017,82013,east,195
Category_017,82013,north,31
Category_017,82014,east,210
Category_017,82014,north,13
Category_017,82014,south,31
Category_017,82015,east,774
Category_017,82015,north,21
Category_017,82015,south,54
Category_017,82016,east,676
Category_017,82016,north,19
Category_017,92012,east,279
Category_017,92012,north,7
Category_017,92013,east,3000
Category_017,92013,north,11
Category_017,92014,east,983
Category_017,92014,north,79
Category_017,92014,south,1
Category_017,92015,east,1732
Category_017,92015,north,37
Category_017,92016,east,29
Category_017,92016,north,14
Category_018,102012,east,113
Category_018,102012,north,144
Category_018,102012,south,104
Category_018,102013,east,197
Category_018,102013,north,279
Category_018,102013,south,364
Category_018,102014,east,639
Category_018,102014,north,148
Category_018,102014,south,64
Category_018,102015,east,428
Category_018,102015,north,69
Category_018,102015,south,138
Category_018,102016,east,301
Category_018,102016,north,135
Category_018,102016,south,142
Category_018,112012,east,217
Category_018,112012,north,143
Category_018,112012,south,70
Category_018,112013,east,338
Category_018,112013,north,252
Category_018,112013,south,309
Category_018,112014,east,684
Category_018,112014,north,206
Category_018,112014,south,202
Category_018,112015,east,665
Category_018,112015,north,146
Category_018,112015,south,252
Category_018,112016,east,588
Category_018,112016,north,227
Category_018,112016,south,30
Category_018,12012,east,314
Category_018,12012,north,217
Category_018,12012,south,103
Category_018,12013,east,178
Category_018,12013,north,72
Category_018,12013,south,73
Category_018,12014,east,105
Category_018,12014,north,107
Category_018,12014,south,169
Category_018,12015,east,398
Category_018,12015,north,132
Category_018,12015,south,121
Category_018,12016,east,550
Category_018,12016,north,138
Category_018,12016,south,78
Category_018,122011,north,1
Category_018,122011,south,6
Category_018,122012,east,95
Category_018,122012,north,212
Category_018,122012,south,149
Category_018,122013,east,225
Category_018,122013,north,250
Category_018,122013,south,290
Category_018,122014,east,358
Category_018,122014,north,58
Category_018,122014,south,97
Category_018,122015,east,291
Category_018,122015,north,140
Category_018,122015,south,512
Category_018,122016,east,559
Category_018,122016,north,192
Category_018,122016,south,1
Category_018,22012,east,480
Category_018,22012,north,332
Category_018,22012,south,134
Category_018,22013,east,204
Category_018,22013,north,127
Category_018,22013,south,94
Category_018,22014,east,539
Category_018,22014,north,304
Category_018,22014,south,326
Category_018,22015,east,636
Category_018,22015,north,197
Category_018,22015,south,107
Category_018,22016,east,427
Category_018,22016,north,74
Category_018,22016,south,53
Category_018,32012,east,344
Category_018,32012,north,469
Category_018,32012,south,494
Category_018,32013,east,139
Category_018,32013,north,191
Category_018,32013,south,423
Category_018,32014,east,229
Category_018,32014,north,126
Category_018,32014,south,642
Category_018,32015,east,426
Category_018,32015,north,267
Category_018,32015,south,194
Category_018,32016,east,497
Category_018,32016,north,117
Category_018,32016,south,4
Category_018,42012,east,318
Category_018,42012,north,115
Category_018,42012,south,1021
Category_018,42013,east,511
Category_018,42013,north,451
Category_018,42013,south,100
Category_018,42014,east,540
Category_018,42014,north,94
Category_018,42014,south,536
Category_018,42015,east,425
Category_018,42015,north,264
Category_018,42015,south,163
Category_018,42016,east,315
Category_018,42016,north,61
Category_018,52012,east,405
Category_018,52012,north,68
Category_018,52012,south,86
Category_018,52013,east,434
Category_018,52013,north,501
Category_018,52013,south,214
Category_018,52014,east,407
Category_018,52014,north,116
Category_018,52014,south,157
Category_018,52015,east,302
Category_018,52015,north,106
Category_018,52015,south,53
Category_018,52016,east,520
Category_018,52016,north,181
Category_018,52016,south,43
Category_018,62012,east,400
Category_018,62012,north,104
Category_018,62012,south,188
Category_018,62013,east,359
Category_018,62013,north,262
Category_018,62013,south,605
Category_018,62014,east,192
Category_018,62014,north,81
Category_018,62014,south,83
Category_018,62015,east,332
Category_018,62015,north,99
Category_018,62015,south,628
Category_018,62016,east,592
Category_018,62016,north,207
Category_018,62016,south,22
Category_018,72012,east,242
Category_018,72012,north,256
Category_018,72012,south,101
Category_018,72013,east,342
Category_018,72013,north,181
Category_018,72013,south,369
Category_018,72014,east,597
Category_018,72014,north,116
Category_018,72014,south,183
Category_018,72015,east,278
Category_018,72015,north,190
Category_018,72015,south,322
Category_018,72016,east,393
Category_018,72016,north,61
Category_018,82012,east,282
Category_018,82012,north,89
Category_018,82012,south,20
Category_018,82013,east,409
Category_018,82013,north,167
Category_018,82013,south,220
Category_018,82014,east,475
Category_018,82014,north,123
Category_018,82014,south,116
Category_018,82015,east,286
Category_018,82015,north,230
Category_018,82015,south,91
Category_018,82016,east,429
Category_018,82016,north,182
Category_018,82016,south,10
Category_018,92012,east,126
Category_018,92012,north,58
Category_018,92012,south,203
Category_018,92013,east,303
Category_018,92013,north,775
Category_018,92013,south,397
Category_018,92014,east,767
Category_018,92014,north,127
Category_018,92014,south,207
Category_018,92015,east,367
Category_018,92015,north,285
Category_018,92015,south,118
Category_018,92016,east,423
Category_018,92016,north,35
Category_018,92016,south,30
Category_019,102011,west,3
Category_019,102012,east,2049211
Category_019,102012,north,44969859
Category_019,102012,south,16982516
Category_019,102012,west,5863242
Category_019,102013,east,1879598
Category_019,102013,north,53225242
Category_019,102013,south,12477172
Category_019,102013,west,12532058
Category_019,102014,east,1747838
Category_019,102014,north,54868633
Category_019,102014,south,13598895
Category_019,102014,west,8721974
Category_019,102015,east,1862127
Category_019,102015,north,46310579
Category_019,102015,south,17668424
Category_019,102015,west,7764777
Category_019,102016,east,1269227
Category_019,102016,north,47060901
Category_019,102016,south,12442075
Category_019,102016,west,9583958
Category_019,112011,west,57250
Category_019,112012,east,2124535
Category_019,112012,north,43869138
Category_019,112012,south,12563036
Category_019,112012,west,6693978
Category_019,112013,east,1647787
Category_019,112013,north,49776544
Category_019,112013,south,15799644
Category_019,112013,west,11829383
Category_019,112014,east,1670533
Category_019,112014,north,46595579
Category_019,112014,south,16697870
Category_019,112014,west,7763816
Category_019,112015,east,1628627
Category_019,112015,north,43801649
Category_019,112015,south,11943654
Category_019,112015,west,8871869
Category_019,112016,east,1945206
Category_019,112016,north,54002579
Category_019,112016,south,9649669
Category_019,112016,west,8662746
Category_019,12012,east,1452502
Category_019,12012,north,41880352
Category_019,12012,south,14232283
Category_019,12012,west,3678524
Category_019,12013,east,2231239
Category_019,12013,north,43616373
Category_019,12013,south,18560686
Category_019,12013,west,6469175
Category_019,12014,east,1731426
Category_019,12014,north,46493616
Category_019,12014,south,17317017
Category_019,12014,west,6309342
Category_019,12015,east,1701253
Category_019,12015,north,52585396
Category_019,12015,south,19952652
Category_019,12015,west,11483229
Category_019,12016,east,1706605
Category_019,12016,north,40508628
Category_019,12016,south,12491908
Category_019,12016,west,11407063
Category_019,12017,north,187800
Category_019,12017,west,23000
Category_019,122011,east,94300
Category_019,122011,north,30500
Category_019,122011,south,3408555
Category_019,122011,west,2843437
Category_019,122012,east,1616448
Category_019,122012,north,39902111
Category_019,122012,south,13525645
Category_019,122012,west,5881953
Category_019,122013,east,1577536
Category_019,122013,north,46235067
Category_019,122013,south,16600138
Category_019,122013,west,6829986
Category_019,122014,east,1434226
Category_019,122014,north,49335323
Category_019,122014,south,17791560
Category_019,122014,west,8806336
Category_019,122015,east,1434220
Category_019,122015,north,42355638
Category_019,122015,south,15771075
Category_019,122015,west,11705651
Category_019,122016,east,1446703
Category_019,122016,north,47569011
Category_019,122016,south,6721214
Category_019,122016,west,10518867
Category_019,22012,east,1878942
Category_019,22012,north,46322882
Category_019,22012,south,14119505
Category_019,22012,west,9898179
Category_019,22013,east,1944454
Category_019,22013,north,43278057
Category_019,22013,south,10445529
Category_019,22013,west,4708781
Category_019,22014,east,2235460
Category_019,22014,north,46090102
Category_019,22014,south,12813553
Category_019,22014,west,7029433
Category_019,22015,east,1692464
Category_019,22015,north,42982446
Category_019,22015,south,18744909
Category_019,22015,west,5474522
Category_019,22016,east,1694453
Category_019,22016,north,42996764
Category_019,22016,south,8911655
Category_019,22016,west,6204385
Category_019,32012,east,1785408
Category_019,32012,north,44733524
Category_019,32012,south,15595456
Category_019,32012,west,10330500
Category_019,32013,east,1797706
Category_019,32013,north,43255245
Category_019,32013,south,13781319
Category_019,32013,west,9610053
Category_019,32014,east,1792757
Category_019,32014,north,54114693
Category_019,32014,south,20124603
Category_019,32014,west,7142421
Category_019,32015,east,1493130
Category_019,32015,north,48407132
Category_019,32015,south,23796569
Category_019,32015,west,9181706
Category_019,32016,east,1565502
Category_019,32016,north,48816974
Category_019,32016,south,13267055
Category_019,32016,west,13760937
Category_019,42012,east,1547362
Category_019,42012,north,39788207
Category_019,42012,south,13868754
Category_019,42012,west,6178097
Category_019,42013,east,1648871
Category_019,42013,north,43253632
Category_019,42013,south,18102000
Category_019,42013,west,8440700
Category_019,42014,east,1994282
Category_019,42014,north,47335602
Category_019,42014,south,14300842
Category_019,42014,west,11559115
Category_019,42015,east,1610051
Category_019,42015,north,49367094
Category_019,42015,south,15633410
Category_019,42015,west,10099058
Category_019,42016,east,2053009
Category_019,42016,north,43716572
Category_019,42016,south,9613387
Category_019,42016,west,8899035
Category_019,52012,east,2077598
Category_019,52012,north,42216008
Category_019,52012,south,20561520
Category_019,52012,west,7186794
Category_019,52013,east,2189554
Category_019,52013,north,42412021
Category_019,52013,south,13899299
Category_019,52013,west,8581247
Category_019,52014,east,1852706
Category_019,52014,north,45334201
Category_019,52014,south,12678556
Category_019,52014,west,9646234
Category_019,52015,east,1708729
Category_019,52015,north,40794404
Category_019,52015,south,18121022
Category_019,52015,west,7762235
Category_019,52016,east,2008731
Category_019,52016,north,42492294
Category_019,52016,south,14267571
Category_019,52016,west,7641240
Category_019,62011,south,92000
Category_019,62012,east,1737778
Category_019,62012,north,43914422
Category_019,62012,south,16280660
Category_019,62012,west,7766291
Category_019,62013,east,1717158
Category_019,62013,north,42054543
Category_019,62013,south,14425745
Category_019,62013,west,5278750
Category_019,62014,east,1574437
Category_019,62014,north,45510739
Category_019,62014,south,18578236
Category_019,62014,west,11925793
Category_019,62015,east,1434160
Category_019,62015,north,50331126
Category_019,62015,south,18150029
Category_019,62015,west,9659965
Category_019,62016,east,1468620
Category_019,62016,north,50791394
Category_019,62016,south,7531600
Category_019,62016,west,7999887
Category_019,72012,east,2001755
Category_019,72012,north,43935601
Category_019,72012,south,19677213
Category_019,72012,west,9910227
Category_019,72013,east,1817246
Category_019,72013,north,48530451
Category_019,72013,south,13474582
Category_019,72013,west,9009125
Category_019,72014,east,2223137
Category_019,72014,north,49198563
Category_019,72014,south,16449627
Category_019,72014,west,13083230
Category_019,72015,east,1727185
Category_019,72015,north,60530514
Category_019,72015,south,13478678
Category_019,72015,west,9921032
Category_019,72016,east,1761802
Category_019,72016,north,48643070
Category_019,72016,south,13676804
Category_019,72016,west,10874007
Category_019,82012,east,1982231
Category_019,82012,north,37587409
Category_019,82012,south,13296566
Category_019,82012,west,8505618
Category_019,82013,east,1696896
Category_019,82013,north,40062060
Category_019,82013,south,14082100
Category_019,82013,west,8084108
Category_019,82014,east,1562291
Category_019,82014,north,35863743
Category_019,82014,south,11612722
Category_019,82014,west,6161861
Category_019,82015,east,1950983
Category_019,82015,north,42449326
Category_019,82015,south,16436132
Category_019,82015,west,7754672
Category_019,82016,east,2397933
Category_019,82016,north,43270174
Category_019,82016,south,9043309
Category_019,82016,west,11728597
Category_019,92011,west,1250
Category_019,92012,east,1512320
Category_019,92012,north,36942949
Category_019,92012,south,9646506
Category_019,92012,west,4261682
Category_019,92013,east,1629383
Category_019,92013,north,43695000
Category_019,92013,south,13832106
Category_019,92013,west,8693706
Category_019,92014,east,1677364
Category_019,92014,north,50129506
Category_019,92014,south,14552610
Category_019,92014,west,8528481
Category_019,92015,east,1916435
Category_019,92015,north,46437751
Category_019,92015,south,12324276
Category_019,92015,west,11272168
Category_019,92016,east,1744009
Category_019,92016,north,46795874
Category_019,92016,south,6859055
Category_019,92016,west,7841734
,,,
Category_020,102012,south,29979
Category_020,102013,south,59498
Category_020,102014,south,34200
Category_020,102014,west,5000
Category_020,102015,south,31000
Category_020,102016,south,2783
Category_020,102016,west,20684
Category_020,112012,south,27854
Category_020,112013,south,65852
Category_020,112014,south,77021
Category_020,112014,west,11329
Category_020,112015,south,49887
Category_020,112015,west,40000
Category_020,112016,south,500
Category_020,112016,west,99978
Category_020,12012,south,21365
Category_020,12013,south,52244
Category_020,12014,south,29255
Category_020,12015,south,24488
Category_020,12015,west,25000
Category_020,12016,south,300
Category_020,12016,west,40120
Category_020,12017,south,200
Category_020,122011,south,14221
Category_020,122012,south,17461
Category_020,122013,south,49782
Category_020,122014,south,48587
Category_020,122014,west,20000
Category_020,122015,south,26805
Category_020,122015,west,4920
Category_020,122016,south,200
Category_020,22012,south,29082
Category_020,22013,south,20341
Category_020,22014,south,24046
Category_020,22015,south,21667
Category_020,22016,south,521
Category_020,32012,south,35820
Category_020,32013,south,32993
Category_020,32014,south,42135
Category_020,32015,south,63000
Category_020,32015,west,20000
Category_020,32016,south,955
Category_020,32016,west,20000
Category_020,42012,south,46617
Category_020,42013,south,59825
Category_020,42014,south,29569
Category_020,42015,south,85084
Category_020,42016,south,490
Category_020,42016,west,35000
Category_020,52012,south,39398
Category_020,52013,south,38404
Category_020,52013,west,360
Category_020,52014,south,34131
Category_020,52014,west,5000
Category_020,52015,south,18279
Category_020,62012,south,55101
Category_020,62013,south,40824
Category_020,62014,south,43336
Category_020,62014,west,10000
Category_020,62015,south,30725
Category_020,62015,west,75000
Category_020,62016,south,100
Category_020,72012,south,17015
Category_020,72013,south,21347
Category_020,72013,west,660
Category_020,72014,south,69576
Category_020,72015,south,8283
Category_020,72016,south,500
Category_020,82012,south,47383
Category_020,82013,south,18566
Category_020,82014,south,50376
Category_020,82014,west,5000
Category_020,82015,south,68738
Category_020,92012,south,30439
Category_020,92013,south,19379
Category_020,92014,south,51412
Category_020,92015,south,50799
Category_020,92015,west,20000
Category_020,92016,south,340
Category_020,92016,west,25684
Category_021,102012,east,31271
Category_021,102012,north,29823
Category_021,102012,south,25622
Category_021,102012,west,2244
Category_021,102013,east,14465
Category_021,102013,north,30845
Category_021,102013,south,35017
Category_021,102013,west,4025
Category_021,102014,east,15893
Category_021,102014,north,36215
Category_021,102014,south,27979
Category_021,102014,west,5222
Category_021,102015,east,31124
Category_021,102015,north,28547
Category_021,102015,south,22240
Category_021,102015,west,12614
Category_021,102016,east,13758
Category_021,102016,north,32387
Category_021,102016,south,1625
Category_021,102016,west,9864
Category_021,112011,east,310
Category_021,112011,south,62
Category_021,112012,east,18001
Category_021,112012,north,40964
Category_021,112012,south,22069
Category_021,112012,west,3721
Category_021,112013,east,18357
Category_021,112013,north,23277
Category_021,112013,south,22632
Category_021,112013,west,7015
Category_021,112014,east,19868
Category_021,112014,north,23973
Category_021,112014,south,22562
Category_021,112014,west,3445
Category_021,112015,east,28714
Category_021,112015,north,30223
Category_021,112015,south,22479
Category_021,112015,west,9575
Category_021,112016,east,25984
Category_021,112016,north,22600
Category_021,112016,south,1991
Category_021,112016,west,10434
Category_021,12012,east,15701
Category_021,12012,north,34676
Category_021,12012,south,14576
Category_021,12012,west,1292
Category_021,12013,east,18123
Category_021,12013,north,34051
Category_021,12013,south,15750
Category_021,12013,west,5614
Category_021,12014,east,12452
Category_021,12014,north,37936
Category_021,12014,south,16239
Category_021,12014,west,4957
Category_021,12015,east,14586
Category_021,12015,north,46060
Category_021,12015,south,21483
Category_021,12015,west,5752
Category_021,12016,east,16884
Category_021,12016,north,30729
Category_021,12016,south,2666
Category_021,12016,west,5140
Category_021,12017,north,1
Category_021,122011,east,3411
Category_021,122011,north,3550
Category_021,122011,south,8
Category_021,122011,west,1130
Category_021,122012,east,11213
Category_021,122012,north,20117
Category_021,122012,south,9569
Category_021,122012,west,3963
Category_021,122013,east,13677
Category_021,122013,north,33525
Category_021,122013,south,24788
Category_021,122013,west,6460
Category_021,122014,east,13153
Category_021,122014,north,28330
Category_021,122014,south,14929
Category_021,122014,west,6591
Category_021,122015,east,32109
Category_021,122015,north,21901
Category_021,122015,south,12403
Category_021,122015,west,3337
Category_021,122016,east,22142
Category_021,122016,north,31382
Category_021,122016,south,1671
Category_021,122016,west,6605
Category_021,22012,east,19794
Category_021,22012,north,35626
Category_021,22012,south,28980
Category_021,22012,west,804
Category_021,22013,east,13314
Category_021,22013,north,52078
Category_021,22013,south,17967
Category_021,22013,west,2288
Category_021,22014,east,14524
Category_021,22014,north,29198
Category_021,22014,south,23830
Category_021,22014,west,2712
Category_021,22015,east,23878
Category_021,22015,north,39127
Category_021,22015,south,40186
Category_021,22015,west,2154
Category_021,22016,east,23055
Category_021,22016,north,35548
